,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Group
ACTR10,1033.41413690797,-0.0150631129204121,0.0597659595107453,-0.252034988540658,0.801014019593989,0.85319533641388,notsignificant
UTP11,319.732439865038,-0.0150136242570136,0.0469601299620314,-0.319710023570048,0.749188160587039,0.811443562073131,notsignificant
INIP,493.308688524213,-0.0149637646592323,0.040387481352324,-0.370505021808479,0.711006235517161,0.780649807988529,notsignificant
PLAGL1,502.670682183427,-0.0149481221882134,0.101743736144695,-0.146919336311327,0.883195689371802,0.91671899481925,notsignificant
ERVH48-1,16.0628836320247,-0.0149337523342763,0.160690887027385,-0.0929346561621214,0.925955473241757,0.947374278448315,notsignificant
APOM,58.2081458294228,-0.0149243853957006,0.104931501511168,-0.142229789727275,0.886898502177754,0.919115009855732,notsignificant
CPLX3,5.02244917677275,-0.0148726482599305,0.232646118896701,-0.0639282027590332,0.949027395649274,0.964783780013453,notsignificant
CELA3B,0.967075005550839,-0.0147972719196629,0.643968904834513,-0.0229782398009815,0.981667630489568,0.987096055637223,notsignificant
DAZAP2,13933.6274365957,-0.0147017033838149,0.0650806260763502,-0.225899845624832,0.82127931789422,0.869737648139993,notsignificant
GNB1,7417.56578913492,-0.0146315694628328,0.0487252782866319,-0.300287037392808,0.763958219923249,0.823766150048417,notsignificant
RIOK1,255.615572320574,-0.0145724646015613,0.0576590149807955,-0.252735233274708,0.800472819321312,0.852820719265092,notsignificant
TSG101,1209.17504566472,-0.0145383411857113,0.0608429952579607,-0.238948479181079,0.811145533204615,0.861540025296447,notsignificant
ASF1B,312.374541728933,-0.0145296574661471,0.114765666872915,-0.126602823492817,0.899254762102078,0.928978780406381,notsignificant
TRIM16,67.1517122023435,-0.0144579893140866,0.0914230498147075,-0.158143808846778,0.874343480463672,0.910770242755874,notsignificant
SYF2,2521.79143951717,-0.0144520560457651,0.0693908403629313,-0.20827037070278,0.835017865125856,0.880247795748414,notsignificant
POM121C,881.642264982655,-0.0144516183309744,0.0630113458026385,-0.229349463130643,0.818597311838969,0.867714114568988,notsignificant
SEC11A,1863.62274860993,-0.014449695984778,0.050671520912136,-0.285164047272898,0.775518463381884,0.832690169259255,notsignificant
RAB41,6.42706570235979,-0.0144405875117517,0.195187118262784,-0.0739833019733919,0.941023671939281,0.958921552261459,notsignificant
AOAH,4105.33825901767,-0.0143575667282459,0.066936341810991,-0.214495837982714,0.830160412250306,0.876608593186363,notsignificant
SSH3,482.183150727627,-0.0143396958640253,0.0930545732277299,-0.154099850943727,0.87753100580621,0.912611968025615,notsignificant
PCDH1,30.1740564954814,-0.0143138401321875,0.200233328081469,-0.071485802435265,0.943011123664192,0.960457496362251,notsignificant
ADHFE1,59.4519026557529,-0.0141927246706345,0.127289833612974,-0.111499278990243,0.911220437318171,0.937198783785734,notsignificant
FUNDC1,123.395350899255,-0.0141867303874283,0.0642386135893334,-0.220844280328366,0.825213683976679,0.872979769580313,notsignificant
C11orf24,185.465039623625,-0.0141503186800886,0.0948101094563931,-0.149249049085814,0.881357117802072,0.915272096340331,notsignificant
NIF3L1,217.125700542506,-0.014139060780736,0.0627264471416442,-0.225408283507724,0.821661668144355,0.869989021875937,notsignificant
IL7,22.3173940948127,-0.0141325718964125,0.138965685826102,-0.101698284813257,0.918996163609475,0.942664896712124,notsignificant
OR4D2,0.967243042365257,-0.0140583433048043,0.552743061008257,-0.0254337761909855,0.979708970311184,0.98565730591494,notsignificant
PRNP,914.655219528802,-0.0140332196304802,0.061407646104668,-0.228525607488046,0.819237650853658,0.868188390573236,notsignificant
DHRS7B,306.278085132906,-0.013921429632842,0.0782285404822061,-0.177958447735691,0.858755608685238,0.898536382885885,notsignificant
ZNF551,117.553367034675,-0.013806224516587,0.113161655018864,-0.122004441471676,0.902895500765182,0.931296900519957,notsignificant
PRKX,738.53981914967,-0.0137954922120049,0.0957851203931597,-0.144025420184052,0.885480396502076,0.918121074636009,notsignificant
SEMA4B,1520.09965527418,-0.0137898365238168,0.090036293555149,-0.153158642801864,0.878273171070037,0.913067314945876,notsignificant
PXMP2,35.6661764377517,-0.0137593551029092,0.154211226541971,-0.0892240818742492,0.928903827133811,0.949632181544507,notsignificant
CCDC25,301.001876487308,-0.0137330976074144,0.0668659648587257,-0.205382478760752,0.837273308414296,0.882108860424543,notsignificant
UGT2A1,2.18889008151495,-0.0137317759991914,0.474671005355365,-0.0289290389433225,0.976921185581933,0.983807069973482,notsignificant
PGRMC2,417.085821193896,-0.0137269306576792,0.0451326311774778,-0.304146474503114,0.761016301345103,0.82128262435193,notsignificant
ZNF678,142.833346642709,-0.0136832071289413,0.104116152761307,-0.131422519619131,0.89544107508353,0.926155141261345,notsignificant
TOMM70,519.676579300228,-0.013677722449398,0.063638832063509,-0.214927301553055,0.829823998705194,0.876545350224355,notsignificant
BSDC1,1440.93060363718,-0.013625634004786,0.0471045142868917,-0.289263868040303,0.772379460068149,0.830161504576203,notsignificant
GPR88,3.30890950665298,-0.0135475488264487,0.225203860504745,-0.0601568232271189,0.952030733473941,0.966745107400603,notsignificant
POLR3A,308.696341196958,-0.0134974189182213,0.0554271074441461,-0.243516566904067,0.807605252782249,0.858493725719103,notsignificant
FNDC4,1.88638281235159,-0.0134792873144665,0.43573339988149,-0.0309347121844057,0.975321606842396,0.982471018206973,notsignificant
FCF1,499.526491757474,-0.0134703102485302,0.0458051344252997,-0.294078609691627,0.768697835561964,0.827439514218278,notsignificant
SIK1,19.2332959114924,-0.0134082371186912,0.48283905652964,-0.027769578573576,0.977845929382788,0.984628169859545,notsignificant
ARPC5,13151.8925699532,-0.0133644840889059,0.0880248603119347,-0.151826245921277,0.879323980852629,0.913932568939778,notsignificant
TMEM19,304.080908586103,-0.0133112957715982,0.0728556447387355,-0.182707816523116,0.855027282305695,0.896278864263888,notsignificant
GRSF1,1004.99446928067,-0.0132801620379219,0.0416410860020573,-0.318919685170214,0.749787416561904,0.811863827221127,notsignificant
ZSCAN25,341.6954065373,-0.0132677983850832,0.0444279740363847,-0.298636133491421,0.765217692294563,0.82458092282334,notsignificant
HTR7,14.0537434344531,-0.0130919396742558,0.138923837837807,-0.0942382522540198,0.924919899062967,0.946637558868129,notsignificant
RPL17-C18orf32,1325.97634733095,-0.0130703984994223,0.128391697632102,-0.101800963305857,0.918914661017,0.942635006417918,notsignificant
BTD,312.6324998394,-0.0129871438467309,0.0433429777480657,-0.299636631387434,0.764454339446413,0.82415301345756,notsignificant
NKRF,132.6768264601,-0.0128719107395057,0.0718951255082737,-0.179037322050776,0.857908396371642,0.898171965773905,notsignificant
KRTAP12-3,0.697721947926187,-0.0128467799571701,0.559289602434519,-0.0229698172489701,0.981674348940527,NA,notsignificant
LANCL1,319.198320090211,-0.0126943177574206,0.0948314273534326,-0.133861928599993,0.893511755848038,0.924478339489417,notsignificant
SLC35E1,582.195903388718,-0.0126747947437175,0.0464078252436504,-0.273117619219869,0.784762803253461,0.840310491563693,notsignificant
HYAL1,36.8868896200819,-0.0126068404552247,0.1231993859756,-0.10232876045114,0.918495727585249,0.942312651050872,notsignificant
KLF12,763.755993230258,-0.0125617811916251,0.146400271070541,-0.0858043574630566,0.931621942501959,0.951387463632872,notsignificant
TIMM23B,62.0512657289884,-0.0124471192091603,0.101747503473869,-0.122333411476352,0.90263497217795,0.931083098923638,notsignificant
YKT6,1376.46504760261,-0.0124184601906464,0.0427053945918541,-0.290793711411232,0.771209095184182,0.829200629009476,notsignificant
RLN2,6.84663456852314,-0.0123659109840961,0.217313068770696,-0.056903669227295,0.95462193143053,0.968884479315126,notsignificant
MYRF,58.0568357905454,-0.0123453133467913,0.146037518645356,-0.0845352171230133,0.932630903824393,0.952093769459381,notsignificant
IGSF3,9.81171969892509,-0.0123260597475996,0.258695700176916,-0.04764694480492,0.961997617947647,0.973516280751787,notsignificant
CLIC1,21002.7798629213,-0.0122887030011654,0.0972482739999531,-0.126364227309282,0.899443617591849,0.929120560273625,notsignificant
PTPN7,878.275755401407,-0.012268664862052,0.0798950850006556,-0.153559694716532,0.877956918867225,0.912949425453315,notsignificant
PCP2,22.5503841238371,-0.0122531392264508,0.135956653223988,-0.0901253372739606,0.928187614915772,0.949118627873543,notsignificant
SMPD1,425.391419854345,-0.0122084886673085,0.0943258507493277,-0.129428874166773,0.897018301547313,0.927306963618625,notsignificant
ANKRD10,1203.90221019378,-0.0121821168904746,0.0429792320962564,-0.283441939194993,0.776838083102751,0.833758968104438,notsignificant
KLHDC9,4.32176649719279,-0.0120808556446382,0.209872467528615,-0.0575628417910085,0.954096848525908,0.968591586906377,notsignificant
POLA2,196.816345232558,-0.0119871287271262,0.0789276385849743,-0.151874919128877,0.87928559042783,0.913932568939778,notsignificant
TADA2A,206.093412768473,-0.0119599732587583,0.0596080755851965,-0.200643505789147,0.840977337066514,0.884665109675182,notsignificant
CDC42EP4,206.233660382891,-0.0119500581976971,0.080488803207061,-0.148468578504703,0.881972981824403,0.915855884794815,notsignificant
MED26,158.511455370339,-0.0119342767355762,0.064272807007951,-0.185681585901481,0.852694469513368,0.894131132540631,notsignificant
ARMCX2,31.8514653866396,-0.0117743323787301,0.142848909906457,-0.0824250768622622,0.934308695441767,0.953482150529631,notsignificant
MICALL1,377.316929049787,-0.0117494759381239,0.0793438418923653,-0.148083022675695,0.882277247663388,0.916066155983176,notsignificant
PIM3,1470.36413548908,-0.0117355848009457,0.118970323732256,-0.0986429592925774,0.9214217597514,0.944023363442303,notsignificant
DDHD2,322.28609805053,-0.0116612526899619,0.0911020104075329,-0.128002144385144,0.898147276028838,0.928260837241425,notsignificant
CTSE,15.2458854887521,-0.011608425519442,0.274927025632554,-0.0422236609614253,0.966320400657897,0.976628107604057,notsignificant
GPR18,212.479749699072,-0.0115676753609714,0.112389162001745,-0.102925185622363,0.918022348615538,0.942041744272753,notsignificant
FAIM,59.128367719386,-0.0115513422480756,0.0846014663752526,-0.136538321887226,0.891395731718706,0.922829947899791,notsignificant
KBTBD4,263.734037923739,-0.01150814961511,0.0649881561494812,-0.177080722041717,0.859444984200979,0.89910091850221,notsignificant
KIF16B,199.966169875007,-0.0114239078433096,0.107729498436168,-0.106042523256325,0.915548613690276,0.940307287976515,notsignificant
GMIP,4567.07089270964,-0.0114053232133355,0.0781545214404282,-0.145932992783137,0.883974285915975,0.917034812139652,notsignificant
SNRNP200,3418.27496201239,-0.011404248714565,0.047414888684323,-0.240520415232686,0.809926838634619,0.860448683924486,notsignificant
MESP2,1.17835093596831,-0.0113516246894801,0.350530491910257,-0.0323841290599801,0.974165719025628,0.98190474797484,notsignificant
GOLGA3,1092.85338586802,-0.011264731020206,0.0523061802122818,-0.215361377460343,0.829485579791787,0.876401502212785,notsignificant
RNASE6,1237.03508332389,-0.0112453948814209,0.109168963559888,-0.103009083486003,0.917955761727514,0.942041744272753,notsignificant
SULF2,2584.41724641623,-0.0111171434637926,0.111717365075792,-0.099511328934856,0.920732293358233,0.943611190240459,notsignificant
GPR174,474.655340015817,-0.0110579941854555,0.147753637555922,-0.074840757685375,0.940341412788826,0.958497599967411,notsignificant
UQCRQ,504.166314968275,-0.0109821615589903,0.107077571199134,-0.102562669623563,0.918310071868964,0.942268075005959,notsignificant
PILRB,760.299043094625,-0.0108889497850867,0.0774570575111121,-0.140580473038555,0.888201375280377,0.92025330404589,notsignificant
CLEC17A,201.093262217668,-0.0108343907001241,0.127133655922561,-0.0852204762106702,0.93208611213494,0.951753499186227,notsignificant
NARS2,92.2053042535989,-0.0108201182966665,0.0791469948272253,-0.136709148847488,0.891260697699678,0.922785706561776,notsignificant
CDK4,348.419507634204,-0.0107846909053811,0.0849777303286762,-0.126911966978503,0.899010074953762,0.928832608431912,notsignificant
SPARCL1,9.08527925363219,-0.0107470198320671,0.304290130574067,-0.0353183319215512,0.971825905689967,0.980650782187824,notsignificant
APLF,140.469658919928,-0.0107379293172597,0.0790141420408973,-0.135898828233834,0.891901261816423,0.923077297643972,notsignificant
WRAP73,400.770516053678,-0.0107187577818404,0.0681318050941558,-0.157323848487904,0.874989625915417,0.911074281087937,notsignificant
BEND2,155.371370906666,-0.0106810795079477,0.141969733538769,-0.0752349056500194,0.940027812350434,0.958340733827869,notsignificant
BET1,219.526374693042,-0.0105122021349364,0.0676742851522193,-0.155335251954142,0.876557025848561,0.911915139813095,notsignificant
RIC8B,150.543901049077,-0.0104839093199155,0.0881631526707587,-0.118914864116386,0.905342805460838,0.932912489061591,notsignificant
LRFN2,3.69346475780071,-0.0104299842179916,0.324206335095971,-0.0321708217543132,0.974335824996908,0.98190474797484,notsignificant
SLC50A1,423.918845291358,-0.0104259306752922,0.0596571530065223,-0.174764133886046,0.861264971570123,0.900743160297761,notsignificant
GIMAP6,2169.45690001572,-0.0103773934588899,0.0878487094348763,-0.118128012644088,0.905966227961672,0.933347702554932,notsignificant
MRPL18,332.314470636672,-0.010257138033856,0.0558296034576579,-0.183722208265999,0.85423138578419,0.895520231009026,notsignificant
H3-3A,37954.5040269016,-0.0102102501412304,0.091426915228951,-0.111676633906568,0.911079806856336,0.937121094288938,notsignificant
AVPR2,36.3994004915149,-0.0101781124858845,0.155962819369919,-0.0652598646716151,0.947967097544297,0.963978065299239,notsignificant
ZNF311,7.83355097695928,-0.0101708149262104,0.187809872174399,-0.0541548471784584,0.956811794591428,0.970395826830135,notsignificant
LRP10,11333.7155735308,-0.0101346797255128,0.100820067209254,-0.10052244564049,0.919929564043598,0.943192391611394,notsignificant
PDXK,1572.2627526172,-0.0100793471941813,0.0791842743933801,-0.127289758874446,0.898711065607588,0.928576973142846,notsignificant
IMMP1L,55.6687380679612,-0.0100320132174909,0.115285035305697,-0.0870192145137429,0.930656239067861,0.950886748152542,notsignificant
SCUBE3,82.7513553142239,-0.0100100409554957,0.085227112977038,-0.117451367362316,0.906502380444008,0.933572989287931,notsignificant
HLA-A,64781.5428519765,-0.00998166670459248,0.0893932440041051,-0.111660191055759,0.911092844808632,0.937121094288938,notsignificant
ZNF639,285.038846492211,-0.00996558200855659,0.0638764990410397,-0.156013278093933,0.876022554977341,0.911559897611278,notsignificant
CCT5,2403.52915690198,-0.00994719598533647,0.0369181607377339,-0.269439099526144,0.787591801195922,0.842558848849735,notsignificant
PILRA,3727.31083608735,-0.00989945492064864,0.0828620256399948,-0.119469139743918,0.904903687819136,0.932693123424682,notsignificant
TARBP1,282.842960240308,-0.0098533583945959,0.104048286404127,-0.094699862295907,0.924553227359539,0.946431400078873,notsignificant
MPHOSPH8,1725.08756319989,-0.00981203852476101,0.0440243034871205,-0.222877768585971,0.823630639307858,0.871561178510467,notsignificant
TFCP2,636.674235388428,-0.00978997195655896,0.0472536849953158,-0.207179015933454,0.835870054640271,0.880836663562264,notsignificant
PIGS,853.048128841868,-0.00978351515387696,0.0420553130240015,-0.232634462815516,0.816045263940649,0.865671587593374,notsignificant
SUSD3,275.487124177297,-0.00962167554484288,0.137122892938672,-0.0701682654051514,0.944059732584935,0.961253580655769,notsignificant
FKBP1B,49.804998662,-0.00960581890487078,0.156196727160031,-0.0614982085702036,0.950962441061633,0.966041750690792,notsignificant
TMCO2,1.58137779109526,-0.00959390067169044,0.364770151464927,-0.0263012218328749,0.979017080367892,0.985256343961471,notsignificant
GIN1,198.715696031386,-0.00956193688710701,0.0676462614827887,-0.141352037459452,0.887591842305097,0.91967470618029,notsignificant
